SystemCodeNumber,Capacity,Occupancy,LastUpdated,Vacant,OccupancyRate
BHMNCPPLS01,450,138,2016-11-25 12:34:00,312,0.30666666666666664
BHMNCPPLS01,450,139,2016-11-25 12:54:00,311,0.3088888888888889
BHMNCPPLS01,450,146,2016-11-25 13:27:00,304,0.3244444444444444
BHMNCPPLS01,450,145,2016-11-25 14:00:00,305,0.32222222222222224
BHMNCPPLS01,450,141,2016-11-25 14:34:00,309,0.31333333333333335
BHMNCPPLS01,450,128,2016-11-25 15:00:00,322,0.28444444444444444
BHMNCPPLS01,450,110,2016-11-25 15:27:00,340,0.24444444444444444
BHMNCPPLS01,450,91,2016-11-25 16:00:00,359,0.20222222222222222
BHMNCPPLS01,450,79,2016-11-25 16:27:00,371,0.17555555555555555
BHMNCPPLS01,450,16,2016-11-26 08:28:00,434,0.035555555555555556
BHMNCPPLS01,450,32,2016-11-26 09:01:00,418,0.07111111111111111
BHMNCPPLS01,450,47,2016-11-26 09:35:00,403,0.10444444444444445
BHMNCPPLS01,450,66,2016-11-26 10:01:00,384,0.14666666666666667
BHMNCPPLS01,450,82,2016-11-26 10:35:00,368,0.18222222222222223
BHMNCPPLS01,450,103,2016-11-26 11:01:00,347,0.2288888888888889
BHMNCPPLS01,450,102,2016-11-26 11:28:00,348,0.22666666666666666
BHMNCPPLS01,450,133,2016-11-26 12:01:00,317,0.29555555555555557
BHMNCPPLS01,450,160,2016-11-26 12:28:00,290,0.35555555555555557
BHMNCPPLS01,450,182,2016-11-26 13:01:00,268,0.40444444444444444
BHMNCPPLS01,450,202,2016-11-26 13:28:00,248,0.4488888888888889
BHMNCPPLS01,450,233,2016-11-26 14:01:00,217,0.5177777777777778
BHMNCPPLS01,450,338,2016-11-26 14:41:00,112,0.7511111111111111
BHMNCPPLS01,450,369,2016-11-26 15:01:00,81,0.82
BHMNCPPLS01,450,377,2016-11-26 15:28:00,73,0.8377777777777777
BHMNCPPLS01,450,359,2016-11-26 16:01:00,91,0.7977777777777778
BHMNCPPLS01,450,333,2016-11-26 16:28:00,117,0.74
BHMNCPPLS01,450,18,2016-11-27 08:52:00,432,0.04
BHMNCPPLS01,450,18,2016-11-27 09:32:00,432,0.04
BHMNCPPLS01,450,36,2016-11-27 10:15:00,414,0.08
BHMNCPPLS01,450,64,2016-11-27 10:58:00,386,0.14222222222222222
BHMNCPPLS01,450,93,2016-11-27 11:31:00,357,0.20666666666666667
BHMNCPPLS01,450,123,2016-11-27 12:01:00,327,0.2733333333333333
BHMNCPPLS01,450,162,2016-11-27 12:32:00,288,0.36
BHMNCPPLS01,450,193,2016-11-27 13:08:00,257,0.4288888888888889
BHMNCPPLS01,450,207,2016-11-27 13:32:00,243,0.46
BHMNCPPLS01,450,221,2016-11-27 14:02:00,229,0.4911111111111111
BHMNCPPLS01,450,237,2016-11-27 14:25:00,213,0.5266666666666666
BHMNCPPLS01,450,250,2016-11-27 15:01:00,200,0.5555555555555556
BHMNCPPLS01,450,222,2016-11-27 15:32:00,228,0.49333333333333335
BHMNCPPLS01,450,200,2016-11-27 16:01:00,250,0.4444444444444444
BHMNCPPLS01,450,172,2016-11-27 16:32:00,278,0.38222222222222224
BHMNCPPLS01,450,18,2016-11-29 07:55:00,432,0.04
BHMNCPPLS01,450,22,2016-11-29 08:22:00,428,0.04888888888888889
BHMNCPPLS01,450,26,2016-11-29 08:55:00,424,0.057777777777777775
BHMNCPPLS01,450,30,2016-11-29 09:28:00,420,0.06666666666666667
BHMNCPPLS01,450,45,2016-11-29 09:55:00,405,0.1
BHMNCPPLS01,450,52,2016-11-29 10:21:00,398,0.11555555555555555
BHMNCPPLS01,450,78,2016-11-29 10:55:00,372,0.17333333333333334
BHMNCPPLS01,450,93,2016-11-29 11:28:00,357,0.20666666666666667
BHMNCPPLS01,450,94,2016-11-29 11:55:00,356,0.2088888888888889
BHMNCPPLS01,450,102,2016-11-29 12:28:00,348,0.22666666666666666
BHMNCPPLS01,450,109,2016-11-29 13:02:00,341,0.24222222222222223
BHMNCPPLS01,450,108,2016-11-29 13:28:00,342,0.24
BHMNCPPLS01,450,106,2016-11-29 14:01:00,344,0.23555555555555555
BHMNCPPLS01,450,102,2016-11-29 14:28:00,348,0.22666666666666666
BHMNCPPLS01,450,95,2016-11-29 14:55:00,355,0.2111111111111111
BHMNCPPLS01,450,74,2016-11-29 15:28:00,376,0.16444444444444445
BHMNCPPLS01,450,68,2016-11-29 16:02:00,382,0.1511111111111111
BHMNCPPLS01,450,61,2016-11-29 16:22:00,389,0.13555555555555557
BHMNCPPLS01,450,19,2016-11-30 08:02:00,431,0.042222222222222223
BHMNCPPLS01,450,23,2016-11-30 08:28:00,427,0.051111111111111114
BHMNCPPLS01,450,27,2016-11-30 08:35:00,423,0.06
BHMNCPPLS01,450,43,2016-11-30 09:28:00,407,0.09555555555555556
BHMNCPPLS01,450,54,2016-11-30 09:55:00,396,0.12
BHMNCPPLS01,450,65,2016-11-30 10:28:00,385,0.14444444444444443
BHMNCPPLS01,450,84,2016-11-30 10:55:00,366,0.18666666666666668
BHMNCPPLS01,450,98,2016-11-30 11:28:00,352,0.21777777777777776
BHMNCPPLS01,450,104,2016-11-30 12:01:00,346,0.2311111111111111
BHMNCPPLS01,450,108,2016-11-30 12:28:00,342,0.24
BHMNCPPLS01,450,102,2016-11-30 13:01:00,348,0.22666666666666666
BHMNCPPLS01,450,105,2016-11-30 13:28:00,345,0.23333333333333334
BHMNCPPLS01,450,111,2016-11-30 14:01:00,339,0.24666666666666667
BHMNCPPLS01,450,113,2016-11-30 14:22:00,337,0.2511111111111111
BHMNCPPLS01,450,105,2016-11-30 15:01:00,345,0.23333333333333334
BHMNCPPLS01,450,95,2016-11-30 15:28:00,355,0.2111111111111111
BHMNCPPLS01,450,82,2016-11-30 16:01:00,368,0.18222222222222223
BHMNCPPLS01,450,74,2016-11-30 16:28:00,376,0.16444444444444445
BHMNCPPLS01,450,33,2016-12-01 07:58:00,417,0.07333333333333333
BHMNCPPLS01,450,35,2016-12-01 08:18:00,415,0.07777777777777778
BHMNCPPLS01,450,41,2016-12-01 08:58:00,409,0.09111111111111111
BHMNCPPLS01,450,47,2016-12-01 09:25:00,403,0.10444444444444445
BHMNCPPLS01,450,53,2016-12-01 09:58:00,397,0.11777777777777777
BHMNCPPLS01,450,75,2016-12-01 10:25:00,375,0.16666666666666666
BHMNCPPLS01,450,89,2016-12-01 10:58:00,361,0.19777777777777777
BHMNCPPLS01,450,109,2016-12-01 11:32:00,341,0.24222222222222223
BHMNCPPLS01,450,125,2016-12-01 11:58:00,325,0.2777777777777778
BHMNCPPLS01,450,132,2016-12-01 12:25:00,318,0.29333333333333333
BHMNCPPLS01,450,153,2016-12-01 12:58:00,297,0.34
BHMNCPPLS01,450,159,2016-12-01 13:25:00,291,0.35333333333333333
BHMNCPPLS01,450,154,2016-12-01 13:58:00,296,0.3422222222222222
BHMNCPPLS01,450,146,2016-12-01 14:25:00,304,0.3244444444444444
BHMNCPPLS01,450,129,2016-12-01 14:58:00,321,0.2866666666666667
BHMNCPPLS01,450,125,2016-12-01 15:25:00,325,0.2777777777777778
BHMNCPPLS01,450,112,2016-12-01 15:58:00,338,0.24888888888888888
BHMNCPPLS01,450,96,2016-12-01 16:25:00,354,0.21333333333333335
BHMNCPPLS01,450,28,2016-12-02 08:28:00,422,0.06222222222222222
BHMNCPPLS01,450,34,2016-12-02 08:55:00,416,0.07555555555555556
BHMNCPPLS01,450,42,2016-12-02 09:22:00,408,0.09333333333333334
BHMNCPPLS01,450,57,2016-12-02 10:02:00,393,0.12666666666666668
BHMNCPPLS01,450,72,2016-12-02 10:28:00,378,0.16
BHMNCPPLS01,450,87,2016-12-02 11:01:00,363,0.19333333333333333
BHMNCPPLS01,450,102,2016-12-02 11:28:00,348,0.22666666666666666
BHMNCPPLS01,450,121,2016-12-02 12:01:00,329,0.2688888888888889
BHMNCPPLS01,450,135,2016-12-02 12:28:00,315,0.3
BHMNCPPLS01,450,174,2016-12-02 12:58:00,276,0.38666666666666666
BHMNCPPLS01,450,179,2016-12-02 13:25:00,271,0.3977777777777778
BHMNCPPLS01,450,158,2016-12-02 13:52:00,292,0.3511111111111111
BHMNCPPLS01,450,156,2016-12-02 14:25:00,294,0.3466666666666667
BHMNCPPLS01,450,132,2016-12-02 14:58:00,318,0.29333333333333333
BHMNCPPLS01,450,117,2016-12-02 15:31:00,333,0.26
BHMNCPPLS01,450,100,2016-12-02 15:58:00,350,0.2222222222222222
BHMNCPPLS01,450,82,2016-12-02 16:32:00,368,0.18222222222222223
BHMNCPPLS01,450,25,2016-12-05 08:29:00,425,0.05555555555555555
BHMNCPPLS01,450,30,2016-12-05 09:02:00,420,0.06666666666666667
BHMNCPPLS01,450,34,2016-12-05 09:23:00,416,0.07555555555555556
BHMNCPPLS01,450,52,2016-12-05 10:03:00,398,0.11555555555555555
BHMNCPPLS01,450,61,2016-12-05 10:29:00,389,0.13555555555555557
BHMNCPPLS01,450,84,2016-12-05 11:02:00,366,0.18666666666666668
BHMNCPPLS01,450,109,2016-12-05 11:29:00,341,0.24222222222222223
BHMNCPPLS01,450,130,2016-12-05 11:56:00,320,0.28888888888888886
BHMNCPPLS01,450,160,2016-12-05 12:29:00,290,0.35555555555555557
BHMNCPPLS01,450,184,2016-12-05 13:02:00,266,0.4088888888888889
BHMNCPPLS01,450,175,2016-12-05 13:29:00,275,0.3888888888888889
BHMNCPPLS01,450,170,2016-12-05 14:02:00,280,0.37777777777777777
BHMNCPPLS01,450,152,2016-12-05 14:29:00,298,0.3377777777777778
BHMNCPPLS01,450,128,2016-12-05 15:02:00,322,0.28444444444444444
BHMNCPPLS01,450,118,2016-12-05 15:29:00,332,0.26222222222222225
BHMNCPPLS01,450,93,2016-12-05 16:02:00,357,0.20666666666666667
BHMNCPPLS01,450,83,2016-12-05 16:29:00,367,0.18444444444444444
BHMNCPPLS01,450,25,2016-12-06 07:56:00,425,0.05555555555555555
BHMNCPPLS01,450,27,2016-12-06 08:22:00,423,0.06
BHMNCPPLS01,450,35,2016-12-06 09:22:00,415,0.07777777777777778
BHMNCPPLS01,450,49,2016-12-06 10:02:00,401,0.10888888888888888
BHMNCPPLS01,450,62,2016-12-06 10:29:00,388,0.13777777777777778
BHMNCPPLS01,450,83,2016-12-06 11:02:00,367,0.18444444444444444
BHMNCPPLS01,450,95,2016-12-06 11:29:00,355,0.2111111111111111
BHMNCPPLS01,450,112,2016-12-06 11:56:00,338,0.24888888888888888
BHMNCPPLS01,450,118,2016-12-06 12:29:00,332,0.26222222222222225
BHMNCPPLS01,450,119,2016-12-06 12:56:00,331,0.2644444444444444
BHMNCPPLS01,450,127,2016-12-06 13:29:00,323,0.2822222222222222
BHMNCPPLS01,450,127,2016-12-06 14:02:00,323,0.2822222222222222
BHMNCPPLS01,450,118,2016-12-06 14:29:00,332,0.26222222222222225
BHMNCPPLS01,450,112,2016-12-06 15:02:00,338,0.24888888888888888
BHMNCPPLS01,450,103,2016-12-06 15:29:00,347,0.2288888888888889
BHMNCPPLS01,450,92,2016-12-06 16:02:00,358,0.20444444444444446
BHMNCPPLS01,450,80,2016-12-06 16:29:00,370,0.17777777777777778
BHMNCPPLS01,450,38,2016-12-07 07:52:00,412,0.08444444444444445
BHMNCPPLS01,450,42,2016-12-07 08:26:00,408,0.09333333333333334
BHMNCPPLS01,450,43,2016-12-07 08:46:00,407,0.09555555555555556
BHMNCPPLS01,450,47,2016-12-07 09:26:00,403,0.10444444444444445
BHMNCPPLS01,450,51,2016-12-07 09:59:00,399,0.11333333333333333
BHMNCPPLS01,450,61,2016-12-07 10:26:00,389,0.13555555555555557
BHMNCPPLS01,450,79,2016-12-07 10:59:00,371,0.17555555555555555
BHMNCPPLS01,450,90,2016-12-07 11:19:00,360,0.2
BHMNCPPLS01,450,116,2016-12-07 11:59:00,334,0.2577777777777778
BHMNCPPLS01,450,124,2016-12-07 12:26:00,326,0.27555555555555555
BHMNCPPLS01,450,137,2016-12-07 12:52:00,313,0.30444444444444446
BHMNCPPLS01,450,153,2016-12-07 13:26:00,297,0.34
BHMNCPPLS01,450,144,2016-12-07 13:59:00,306,0.32
BHMNCPPLS01,450,133,2016-12-07 14:26:00,317,0.29555555555555557
BHMNCPPLS01,450,113,2016-12-07 14:59:00,337,0.2511111111111111
BHMNCPPLS01,450,90,2016-12-07 15:32:00,360,0.2
BHMNCPPLS01,450,85,2016-12-07 15:59:00,365,0.18888888888888888
BHMNCPPLS01,450,84,2016-12-07 16:32:00,366,0.18666666666666668
BHMNCPPLS01,450,33,2016-12-08 07:32:00,417,0.07333333333333333
BHMNCPPLS01,450,37,2016-12-08 08:12:00,413,0.08222222222222222
BHMNCPPLS01,450,39,2016-12-08 08:39:00,411,0.08666666666666667
BHMNCPPLS01,450,52,2016-12-08 09:26:00,398,0.11555555555555555
BHMNCPPLS01,450,62,2016-12-08 09:59:00,388,0.13777777777777778
BHMNCPPLS01,450,89,2016-12-08 10:32:00,361,0.19777777777777777
BHMNCPPLS01,450,102,2016-12-08 10:59:00,348,0.22666666666666666
BHMNCPPLS01,450,115,2016-12-08 11:32:00,335,0.25555555555555554
BHMNCPPLS01,450,126,2016-12-08 11:59:00,324,0.28
BHMNCPPLS01,450,125,2016-12-08 12:25:00,325,0.2777777777777778
BHMNCPPLS01,450,133,2016-12-08 12:59:00,317,0.29555555555555557
BHMNCPPLS01,450,148,2016-12-08 13:25:00,302,0.3288888888888889
BHMNCPPLS01,450,157,2016-12-08 13:59:00,293,0.3488888888888889
BHMNCPPLS01,450,155,2016-12-08 14:26:00,295,0.34444444444444444
BHMNCPPLS01,450,144,2016-12-08 14:59:00,306,0.32
BHMNCPPLS01,450,135,2016-12-08 15:26:00,315,0.3
BHMNCPPLS01,450,118,2016-12-08 15:59:00,332,0.26222222222222225
BHMNCPPLS01,450,95,2016-12-08 16:32:00,355,0.2111111111111111
BHMNCPPLS01,450,29,2016-12-09 08:09:00,421,0.06444444444444444
BHMNCPPLS01,450,36,2016-12-09 08:55:00,414,0.08
BHMNCPPLS01,450,43,2016-12-09 09:29:00,407,0.09555555555555556
BHMNCPPLS01,450,51,2016-12-09 09:55:00,399,0.11333333333333333
BHMNCPPLS01,450,67,2016-12-09 10:29:00,383,0.14888888888888888
BHMNCPPLS01,450,84,2016-12-09 10:56:00,366,0.18666666666666668
BHMNCPPLS01,450,107,2016-12-09 11:29:00,343,0.23777777777777778
BHMNCPPLS01,450,123,2016-12-09 11:56:00,327,0.2733333333333333
BHMNCPPLS01,450,147,2016-12-09 12:29:00,303,0.32666666666666666
BHMNCPPLS01,450,156,2016-12-09 13:02:00,294,0.3466666666666667
BHMNCPPLS01,450,170,2016-12-09 13:29:00,280,0.37777777777777777
BHMNCPPLS01,450,159,2016-12-09 14:02:00,291,0.35333333333333333
BHMNCPPLS01,450,144,2016-12-09 14:29:00,306,0.32
BHMNCPPLS01,450,134,2016-12-09 14:56:00,316,0.29777777777777775
BHMNCPPLS01,450,106,2016-12-09 15:29:00,344,0.23555555555555555
BHMNCPPLS01,450,84,2016-12-09 16:02:00,366,0.18666666666666668
BHMNCPPLS01,450,74,2016-12-09 16:29:00,376,0.16444444444444445
BHMNCPPLS01,450,25,2016-12-10 07:59:00,425,0.05555555555555555
BHMNCPPLS01,450,29,2016-12-10 08:29:00,421,0.06444444444444444
BHMNCPPLS01,450,39,2016-12-10 09:02:00,411,0.08666666666666667
BHMNCPPLS01,450,55,2016-12-10 09:29:00,395,0.12222222222222222
BHMNCPPLS01,450,71,2016-12-10 09:55:00,379,0.15777777777777777
BHMNCPPLS01,450,87,2016-12-10 10:29:00,363,0.19333333333333333
BHMNCPPLS01,450,105,2016-12-10 11:02:00,345,0.23333333333333334
BHMNCPPLS01,450,124,2016-12-10 11:29:00,326,0.27555555555555555
BHMNCPPLS01,450,150,2016-12-10 12:02:00,300,0.3333333333333333
BHMNCPPLS01,450,164,2016-12-10 12:29:00,286,0.36444444444444446
BHMNCPPLS01,450,169,2016-12-10 12:55:00,281,0.37555555555555553
BHMNCPPLS01,450,182,2016-12-10 13:29:00,268,0.40444444444444444
BHMNCPPLS01,450,189,2016-12-10 13:56:00,261,0.42
BHMNCPPLS01,450,197,2016-12-10 14:22:00,253,0.43777777777777777
BHMNCPPLS01,450,204,2016-12-10 14:59:00,246,0.4533333333333333
BHMNCPPLS01,450,201,2016-12-10 15:25:00,249,0.44666666666666666
BHMNCPPLS01,450,196,2016-12-10 15:59:00,254,0.43555555555555553
BHMNCPPLS01,450,188,2016-12-10 16:25:00,262,0.4177777777777778
BHMNCPPLS01,450,20,2016-12-11 08:09:00,430,0.044444444444444446
BHMNCPPLS01,450,22,2016-12-11 09:19:00,428,0.04888888888888889
BHMNCPPLS01,450,30,2016-12-11 09:59:00,420,0.06666666666666667
BHMNCPPLS01,450,46,2016-12-11 10:25:00,404,0.10222222222222223
BHMNCPPLS01,450,79,2016-12-11 10:59:00,371,0.17555555555555555
BHMNCPPLS01,450,134,2016-12-11 11:26:00,316,0.29777777777777775
BHMNCPPLS01,450,190,2016-12-11 11:59:00,260,0.4222222222222222
BHMNCPPLS01,450,225,2016-12-11 12:32:00,225,0.5
BHMNCPPLS01,450,263,2016-12-11 13:05:00,187,0.5844444444444444
BHMNCPPLS01,450,273,2016-12-11 13:26:00,177,0.6066666666666667
BHMNCPPLS01,450,305,2016-12-11 13:59:00,145,0.6777777777777778
BHMNCPPLS01,450,307,2016-12-11 14:32:00,143,0.6822222222222222
BHMNCPPLS01,450,285,2016-12-11 14:59:00,165,0.6333333333333333
BHMNCPPLS01,450,271,2016-12-11 15:25:00,179,0.6022222222222222
BHMNCPPLS01,450,233,2016-12-11 15:59:00,217,0.5177777777777778
BHMNCPPLS01,450,206,2016-12-11 16:25:00,244,0.4577777777777778
BHMNCPPLS01,450,25,2016-12-12 07:42:00,425,0.05555555555555555
BHMNCPPLS01,450,30,2016-12-12 08:22:00,420,0.06666666666666667
BHMNCPPLS01,450,35,2016-12-12 08:56:00,415,0.07777777777777778
BHMNCPPLS01,450,41,2016-12-12 09:29:00,409,0.09111111111111111
BHMNCPPLS01,450,69,2016-12-12 10:02:00,381,0.15333333333333332
BHMNCPPLS01,450,99,2016-12-12 10:29:00,351,0.22
BHMNCPPLS01,450,122,2016-12-12 11:02:00,328,0.27111111111111114
BHMNCPPLS01,450,134,2016-12-12 11:29:00,316,0.29777777777777775
BHMNCPPLS01,450,146,2016-12-12 11:55:00,304,0.3244444444444444
BHMNCPPLS01,450,165,2016-12-12 12:29:00,285,0.36666666666666664
BHMNCPPLS01,450,179,2016-12-12 12:56:00,271,0.3977777777777778
BHMNCPPLS01,450,175,2016-12-12 13:29:00,275,0.3888888888888889
BHMNCPPLS01,450,164,2016-12-12 14:02:00,286,0.36444444444444446
BHMNCPPLS01,450,147,2016-12-12 14:29:00,303,0.32666666666666666
BHMNCPPLS01,450,133,2016-12-12 14:55:00,317,0.29555555555555557
BHMNCPPLS01,450,114,2016-12-12 15:29:00,336,0.25333333333333335
BHMNCPPLS01,450,101,2016-12-12 15:56:00,349,0.22444444444444445
BHMNCPPLS01,450,89,2016-12-12 16:29:00,361,0.19777777777777777
BHMNCPPLS01,450,33,2016-12-13 07:55:00,417,0.07333333333333333
BHMNCPPLS01,450,31,2016-12-13 08:29:00,419,0.06888888888888889
BHMNCPPLS01,450,33,2016-12-13 08:55:00,417,0.07333333333333333
BHMNCPPLS01,450,49,2016-12-13 09:29:00,401,0.10888888888888888
BHMNCPPLS01,450,67,2016-12-13 09:55:00,383,0.14888888888888888
BHMNCPPLS01,450,88,2016-12-13 10:29:00,362,0.19555555555555557
BHMNCPPLS01,450,94,2016-12-13 11:02:00,356,0.2088888888888889
BHMNCPPLS01,450,107,2016-12-13 11:29:00,343,0.23777777777777778
BHMNCPPLS01,450,128,2016-12-13 12:02:00,322,0.28444444444444444
BHMNCPPLS01,450,143,2016-12-13 12:29:00,307,0.31777777777777777
BHMNCPPLS01,450,153,2016-12-13 13:02:00,297,0.34
BHMNCPPLS01,450,151,2016-12-13 13:55:00,299,0.33555555555555555
BHMNCPPLS01,450,136,2016-12-13 14:29:00,314,0.3022222222222222
BHMNCPPLS01,450,129,2016-12-13 14:56:00,321,0.2866666666666667
BHMNCPPLS01,450,110,2016-12-13 15:28:00,340,0.24444444444444444
BHMNCPPLS01,450,99,2016-12-13 16:02:00,351,0.22
BHMNCPPLS01,450,84,2016-12-13 16:29:00,366,0.18666666666666668
BHMNCPPLS01,450,40,2016-12-14 08:03:00,410,0.08888888888888889
BHMNCPPLS01,450,45,2016-12-14 08:43:00,405,0.1
BHMNCPPLS01,450,50,2016-12-14 09:03:00,400,0.1111111111111111
BHMNCPPLS01,450,56,2016-12-14 09:29:00,394,0.12444444444444444
BHMNCPPLS01,450,70,2016-12-14 10:02:00,380,0.15555555555555556
BHMNCPPLS01,450,89,2016-12-14 10:30:00,361,0.19777777777777777
BHMNCPPLS01,450,113,2016-12-14 11:30:00,337,0.2511111111111111
BHMNCPPLS01,450,118,2016-12-14 12:02:00,332,0.26222222222222225
BHMNCPPLS01,450,133,2016-12-14 12:30:00,317,0.29555555555555557
BHMNCPPLS01,450,143,2016-12-14 13:03:00,307,0.31777777777777777
BHMNCPPLS01,450,144,2016-12-14 13:29:00,306,0.32
BHMNCPPLS01,450,141,2016-12-14 14:03:00,309,0.31333333333333335
BHMNCPPLS01,450,129,2016-12-14 14:30:00,321,0.2866666666666667
BHMNCPPLS01,450,119,2016-12-14 14:56:00,331,0.2644444444444444
BHMNCPPLS01,450,105,2016-12-14 15:30:00,345,0.23333333333333334
BHMNCPPLS01,450,98,2016-12-14 15:56:00,352,0.21777777777777776
BHMNCPPLS01,450,83,2016-12-14 16:30:00,367,0.18444444444444444
BHMNCPPLS01,450,42,2016-12-15 08:30:00,408,0.09333333333333334
BHMNCPPLS01,450,45,2016-12-15 08:43:00,405,0.1
BHMNCPPLS01,450,49,2016-12-15 09:10:00,401,0.10888888888888888
BHMNCPPLS01,450,69,2016-12-15 09:57:00,381,0.15333333333333332
BHMNCPPLS01,450,94,2016-12-15 10:30:00,356,0.2088888888888889
BHMNCPPLS01,450,117,2016-12-15 11:03:00,333,0.26
BHMNCPPLS01,450,118,2016-12-15 11:09:00,332,0.26222222222222225
BHMNCPPLS01,450,134,2016-12-15 12:00:00,316,0.29777777777777775
BHMNCPPLS01,450,157,2016-12-15 12:26:00,293,0.3488888888888889
BHMNCPPLS01,450,169,2016-12-15 13:00:00,281,0.37555555555555553
BHMNCPPLS01,450,176,2016-12-15 13:26:00,274,0.39111111111111113
BHMNCPPLS01,450,173,2016-12-15 14:00:00,277,0.3844444444444444
BHMNCPPLS01,450,168,2016-12-15 14:26:00,282,0.37333333333333335
BHMNCPPLS01,450,149,2016-12-15 15:00:00,301,0.33111111111111113
BHMNCPPLS01,450,129,2016-12-15 15:26:00,321,0.2866666666666667
BHMNCPPLS01,450,115,2016-12-15 16:03:00,335,0.25555555555555554
BHMNCPPLS01,450,113,2016-12-15 16:30:00,337,0.2511111111111111
BHMNCPPLS01,450,33,2016-12-16 07:40:00,417,0.07333333333333333
BHMNCPPLS01,450,39,2016-12-16 08:30:00,411,0.08666666666666667
BHMNCPPLS01,450,46,2016-12-16 09:03:00,404,0.10222222222222223
BHMNCPPLS01,450,59,2016-12-16 09:30:00,391,0.13111111111111112
BHMNCPPLS01,450,71,2016-12-16 10:03:00,379,0.15777777777777777
BHMNCPPLS01,450,91,2016-12-16 10:29:00,359,0.20222222222222222
BHMNCPPLS01,450,113,2016-12-16 11:03:00,337,0.2511111111111111
BHMNCPPLS01,450,116,2016-12-16 11:30:00,334,0.2577777777777778
BHMNCPPLS01,450,127,2016-12-16 11:56:00,323,0.2822222222222222
BHMNCPPLS01,450,132,2016-12-16 12:30:00,318,0.29333333333333333
BHMNCPPLS01,450,145,2016-12-16 12:56:00,305,0.32222222222222224
BHMNCPPLS01,450,154,2016-12-16 13:30:00,296,0.3422222222222222
BHMNCPPLS01,450,157,2016-12-16 13:56:00,293,0.3488888888888889
BHMNCPPLS01,450,149,2016-12-16 14:30:00,301,0.33111111111111113
BHMNCPPLS01,450,135,2016-12-16 14:56:00,315,0.3
BHMNCPPLS01,450,118,2016-12-16 15:30:00,332,0.26222222222222225
BHMNCPPLS01,450,104,2016-12-16 16:03:00,346,0.2311111111111111
BHMNCPPLS01,450,88,2016-12-16 16:30:00,362,0.19555555555555557
BHMNCPPLS01,450,22,2016-12-17 07:53:00,428,0.04888888888888889
BHMNCPPLS01,450,27,2016-12-17 08:19:00,423,0.06
BHMNCPPLS01,450,46,2016-12-17 09:00:00,404,0.10222222222222223
BHMNCPPLS01,450,61,2016-12-17 09:26:00,389,0.13555555555555557
BHMNCPPLS01,450,90,2016-12-17 09:59:00,360,0.2
BHMNCPPLS01,450,109,2016-12-17 10:33:00,341,0.24222222222222223
BHMNCPPLS01,450,106,2016-12-17 11:00:00,344,0.23555555555555555
BHMNCPPLS01,450,118,2016-12-17 11:33:00,332,0.26222222222222225
BHMNCPPLS01,450,134,2016-12-17 12:00:00,316,0.29777777777777775
BHMNCPPLS01,450,143,2016-12-17 12:26:00,307,0.31777777777777777
BHMNCPPLS01,450,161,2016-12-17 13:00:00,289,0.35777777777777775
BHMNCPPLS01,450,176,2016-12-17 13:27:00,274,0.39111111111111113
BHMNCPPLS01,450,203,2016-12-17 14:00:00,247,0.45111111111111113
BHMNCPPLS01,450,215,2016-12-17 14:30:00,235,0.4777777777777778
BHMNCPPLS01,450,212,2016-12-17 15:03:00,238,0.4711111111111111
BHMNCPPLS01,450,215,2016-12-17 15:30:00,235,0.4777777777777778
BHMNCPPLS01,450,211,2016-12-17 15:57:00,239,0.4688888888888889
BHMNCPPLS01,450,192,2016-12-17 16:30:00,258,0.4266666666666667
BHMNCPPLS01,450,20,2016-12-18 08:03:00,430,0.044444444444444446
BHMNCPPLS01,450,21,2016-12-18 08:23:00,429,0.04666666666666667
BHMNCPPLS01,450,23,2016-12-18 09:56:00,427,0.051111111111111114
BHMNCPPLS01,450,41,2016-12-18 10:30:00,409,0.09111111111111111
BHMNCPPLS01,450,75,2016-12-18 11:03:00,375,0.16666666666666666
BHMNCPPLS01,450,101,2016-12-18 11:30:00,349,0.22444444444444445
BHMNCPPLS01,450,127,2016-12-18 12:03:00,323,0.2822222222222222
BHMNCPPLS01,450,161,2016-12-18 12:30:00,289,0.35777777777777775
BHMNCPPLS01,450,197,2016-12-18 12:56:00,253,0.43777777777777777
BHMNCPPLS01,450,212,2016-12-18 13:30:00,238,0.4711111111111111
BHMNCPPLS01,450,230,2016-12-18 14:03:00,220,0.5111111111111111
BHMNCPPLS01,450,243,2016-12-18 14:30:00,207,0.54
BHMNCPPLS01,450,244,2016-12-18 14:56:00,206,0.5422222222222223
BHMNCPPLS01,450,226,2016-12-18 15:30:00,224,0.5022222222222222
BHMNCPPLS01,450,202,2016-12-18 16:03:00,248,0.4488888888888889
BHMNCPPLS01,450,179,2016-12-18 16:30:00,271,0.3977777777777778
BHMNCPPLS01,450,25,2016-12-19 08:03:00,425,0.05555555555555555
BHMNCPPLS01,450,27,2016-12-19 08:10:00,423,0.06
BHMNCPPLS01,450,40,2016-12-19 09:03:00,410,0.08888888888888889
BHMNCPPLS01,450,46,2016-12-19 09:30:00,404,0.10222222222222223
BHMNCPPLS01,450,67,2016-12-19 09:56:00,383,0.14888888888888888
BHMNCPPLS01,450,99,2016-12-19 10:30:00,351,0.22
BHMNCPPLS01,450,108,2016-12-19 11:03:00,342,0.24
BHMNCPPLS01,450,121,2016-12-19 11:30:00,329,0.2688888888888889
BHMNCPPLS01,450,159,2016-12-19 12:03:00,291,0.35333333333333333
